tweet_idx,tweet_text,model_responses,corrected_model_responses,offense
1729925310911775000,"Gau ko Savarkar Ji nay Mata naheen mana, uss ko kewal pashu mana, awr kaha uss ko kha saktay hain. App unn ki pooja kartay hain awr un ki bat naheen mantay. Yeh kaisay bhakt hain. Ganesh Ji kay bhaktaon ki tarah.","NOT

",0,0
1729544842521280654,One is IT cell troll the other one is a 'Journalist'. Both think everyone is like them.,NOT,0,0
1729920317223792796,"तुम लोग ख़ुद को इंसान कहते हो 
 हर वक़्त गला फाड़ फाड़ के दूसरों को काफिर कहने वाले उनके धर्म को बेकार बताने वाले,इंसान को इंसान ना समझने वाले
 फिर वही करने निकल पड़े हो जो हमेशा से करते आये 
 धर्म की समझ होती ये ख़ुद को NIT के छात्र बताने वाले so called educated ये नहीं कर रहे होते","NOT

",0,0
1729917009352388696,कुछ दिन बाद बोलेंगे की हमने दिल जीता है लोगों का...चुनाव तो आते जाते रहेंगे🙏🙏,NOT,0,0
1675693752911028224,"Sant Shri Asharamji Bapu Gurukul is Celebrating
 Gurupurnima and 
 Rishi Prasad Jayanti.
 

 #GratitudeToGurudev","NOT

",0,0
1688015179723018240,"Sanatan Saviour
 Sant Shri Asharamji Bapu केवल सत्संग ही नहीं बल्कि परिवार को कैसे रखा जाता है, समाज में कैसे रहा जाता है ,शरीर को कैसे स्वस्थ रखा जाता है सब का ज्ञान देते हैं
 Cultural Reform
 #धर्मो_रक्षति_रक्षित:","
 ",0,0
1729897862560141711,"प्रत्येक जानवर के साथ दया और करुणा का व्यवहार करना मनुष्य की जिम्मेदारी होनी चाहिए क्योंकि ये जीव अपनी आवश्यकता और दर्द को व्यक्त नहीं कर सकते हैं। Saint msg insan की प्रेरणा से आज लाखों लोग जानवरों को चारा, पानी,चिकित्सा सहायता आदि प्रदान करते हैं #AnimalWelfare #KindnessMatters","NOT

",0,0
1729546296149569586,"MSG Bhandara के रूप में लाखों लोगों द्वारा बड़ी धूमधाम और कल्याणकारी कार्यों के साथ मनाया गया, 732 जरूरतमंदों को गर्म कपड़े और कम्बल वितरित किए गए, 7 लोगों को नए घरों की चाबियां और जरूरतमंद बच्चों को भी कपड़े भेंट किए गए।Saint Gurmeet Ram Rahim Ji
 #JoinHandsForThalassaemia","NOT

",0,0
1729516910570807773,"कल डेरा सच्चा सौदा में शाह मस्ताना जी महाराज का जन्मदिन भंडारा मनाया गया मालिक के गुणगान के साथ-साथ मानवता भलाई के कार्य भी किए गए। #JoinHandsForThalassaemia
 

 Saint Gurmeet Ram Rahim Ji 
 MSG Bhandara","NOT

",0,0
1729743653281612014,"Parajit Rashtra tab tak Parajit nahi hota jab tak wo apni sanskriti ki raksha kar pata hai,or wo log jeetne k liye vyakti ko vyakti se jodne wali sanskriti pe hamla karenge agar hum savdhaan nahi hue to.
 Kya jaati me bata ye rashtra apni Sanskriti ko sambhal payega?
 -CHANAKYA🔥",OFF,1,0
1680408175517007872,"Satya kaha hai Sant Shri Asharamji Bapu hi True Assets To Nation hain. 
 #हमारे_रक्षक_संत
 Sanskriti ki raksha me Tan man dhan lutane wale aur 
 Neend Se Hume Jagane Wale hain.","

Note",0,0
1729925064026407232,"Israel की नारी और हमारे JNU के नर…😂
 #Isreal  #JNU","NOT

",0,1
1729922486735925549,कुछ 🐖 को लाग रहा है के #Israel राइट है,"OFF
",1,1
1729918557184782654,"जो इसरेल ने किया बहुत सही किया, एक एक आतंक वादी को चुन चुन के मारा और आगे भी मारता रहे.
 More power to israel 🙌
 समझी बीबी  
 Izlam=आतं कवाद","

OFF",1,1
1729861087749968035,"महज़ 9 साल का मासूम बच्चा Adam al-Ghoul को इसराइली आर्मी ने गोली मार कर हत्या कर दी!
 

 इजराइल बच्चो का हत्यारा है!
 

 #Gaza #Palestine","NOT

",0,0
1729918285091868996,"एशिया कि नई ताकत बनने जा रहा है #अफगानिस्तान
 अब अफगानिस्तान नियमित तेल उत्पादक देशों में शामिल हो गया,सराय पुल प्रांत में नये तेल के कुंए मिले है.!
 

 प्रतिदिन 5,000 बैरल तेल अफगानिस्तान से निकल रहा है,अगले 7 महीनों तक दैनिक तेल उत्पादन 15,000 बैरल तक पहुंच जाएगा.!
 #okullar #Israel","

",0,0
1729916905811792321,Tumhara baap toh palestine se tha na . Isliye israel se pareshaani hai tumhe,NOT,0,1
1729930805491945809,durust kaha Pakistan or India dono ka haal ek jaisa hai hamari high speed train Vande Bharat ka bhi yahi haal hai,"NOT

",0,0
1729929115606880434,"गाजा के अल नस्र अस्पताल में दर्जनों नवजात बच्चे मुर्दा हालत मिले, इन बच्चों के मां-बाप को इजराइली सेना ने जबरन अस्पताल से निकाल दिया था,देखभाल ना होने की वजह से इन बच्चों की मौत हो गई।#IsraeliTerrorists #IsraelTerorriststate 
 #israelterrorists #Gaza_Genocide
 #FreePalestine","NOT

",0,0
1729926317423104074,Gaza m to khade ho nii paaye aur ye ladne ki baat krte hain! 🤣🤣,"NOT

",0,1
1729924970644697442,"#फिलिस्तीन
 ग़ज़ा के लोगों के जज्बे और होसलों को देखकर आज दूनिया भर में लोग कुरान को सर्च और रिसर्च कर रहे हैं.. 
 

 ओर कुरान पढ़ने के बाद उन्हें मालूम हो रहा है कि इस्लाम ही सच्चा दीन है आज बढ़ी तादाद में लोग इस्लाम धर्म अपना रहें।
 #FreePalestine #Gaza #ElonGoToGaza #Elonmusk","

",0,0
1729924203997020345,"यूएई ने गाजा में फिलिस्तीनियों को समर्थन देने के लिए अपने राहत प्रयास जारी रखे हैं
 

 #UAE #GalantKnight3 #Palestine #Gaza #الفارس_الشهم3 #الإمارات_وطن_الإنسانية #محمد_بن_زايد_رجل_الإنسانية","

OFF",1,0
1729923601237995985,"तुर्किए-ईरान-सऊदी अरब..कौन इस्लामिक सुपरपावर ?
 

 #IsraelHamasWar #GAZA #PrawahDeshKi",OFF,1,0
1729920112826970528,Mere bhai bura mat maanna apki government ne Jo ke ek islamic mulk h magar usne Israel ka saport Kiya aur usne Israel ko motrar Diya jiska istamal gaza ke masoom bachho par hua h,NOT,0,0
1729930212966854734,"🤣
 Aise hi soch rakhe raho,aane waale dino me koi bheekh bhi nhi dega..Ummah k naam pe
 

 Hamas k Aatankiyo aur un k supportero ki suni kya kisi desh ne,kisi muslim desh ne
 

 Progressive countries janti hai,ghar k bagal me Maals/Parks/Hotels/Stadiums acche lagte hai..Suar lot-te nhi","


",0,1
1729929226302976454,Wo jo video upar hai wo HAMAS chief ka beta hai. And wo tumhe muzlim maante v nahi hai.,"NOT

",0,1
1729926951329239314,"अब 'फुसफुसा' कर बात करती है हमास की कैद से छूटी इजरायली बच्ची, पिता ने बताया क्या-क्या हुआ
 

 #Israel #Hamas","NOT

",0,0
1729925692627054776,"Israel-Hamas War: भारत ने इजरायल से गोलान का कब्जा छोड़ने को कहा, भारत ने आतंकवाद और नागरिकों के मारे जाने की निंदा की
 

 #IsraelHamasWar #Indian #Israel",NOT,0,0
1729925418638283150,"Poora ka poora kaum hi jaahil hai bc.
 Iss chutiye Hamas ne jabardasti kidnap kar k hostage banaya , kon sa insaan kidnap jo kar hostage banna chahega.
 Aur yaha tum jaisa jaahil iske free ho e pe isko capture your heart bata Raha hai.
 Uski majboori hai ki ye karna pad Raha hai.","
OFF",1,1
1729922890169249995,Inki gaand Mai himmat nahi rehti hai Hamas leader ke bacche ko kuch bolne but jisne share Kiya uske piche pade hai because he is a Hindu,"

OFF",1,1
1729921309101166635,"Poore Vishwa koi bhi Desh ki Army aisa ghatiya harkat nahin karengi ; kyu ki yeh kaam sirf ek Aatankwadi Sanghatna hi kar sakti hain, kisi Desh ki Army nahin. Hamas ko harane mein na kaam hone par nihatthe bachche, mahilayen, aur patients ko target kar rahe hain.","

OFF",1,0
1729920607490601136,"Ab in 2 National Heroes k chakkar me Laden/Hamas Terrorists/Dawood/Hafiz Saeed/Owaisi's/Kasab/Mufti's/Abdullah's/Jilani-Gilani etc etc ko Bharat Ratan dilwaaoge kya ?
 

 Suar Suar ki tarah hi treat kiye jaenge,whole world me
 

 Ye Desh k Hero Hai
 

 Itne din GOI time waste nhi karti.","


",0,1
1729914714418000101,"After Russia Ukraine, there is Israel and Hamas aur ab ye flight issue. Sahi me World war shuru ho gaya. Itni badi crisis. Indigo aap aaram se kaam karo. Ye celebrity aise hi bawal katate hai.","

OFF",1,0
1729855820433694879,Bhai Hindu e tabhi sare Dharma fal ful rahe he. Hindu dharam is never harm any other religion.,"

OFF",1,0
1729849008506523911,Kripya dusre dharm ke log hindu dharma ke bare me n bole !! Muslimo jo ki tumhara dharm hai us pe bole 🤣🤣🤣,"NOT

",0,0
1729790534422573212,"Dear Hindus,
 Ek advice hai,jab tak Govt Hindu temples ko apne control se free nahi karti,tab tak Mandiro me peso ka daan dena band kardo,dena hi hai 1 rs do or baaki ka unko do jo Dharma k liye lad rahe hai.
 Jis din chadhawa band ho jayega us din Mandir apne aap free ho jayenge🫡",NOT,0,0
1729593311449547136,Pragya hindu dharma ke liy ek dhabba ban k reh gai hai,"

",0,1
1729459082900168799,"Hindu Sher online - hindu rashtra akhand bharat sanatan Dharma 
 Honda Sher ofline - are bhai jaan Eid me aapne biryani pe nhi bulwaya 🤤😋😋",NOT,0,1
1729339511400992913,Koi baat nahi Mr Ashok Hindu dharma ko target karna normal baat ho Gaya hai ...Kyoki hindu Sar tan se Juda waali baat mein vishwaas nahi karta...,"

OFF",1,0
1729137355066601961,Sala ek Naya account bana padega. Gems of Hindu women. Puri duniya ki r*ndiya hamare hi religion me hai. Hinduo ka ye hal dekh ke muslim se nafrat Kam ho jati hai .,"

ON",0,1
1729915886709174567,"भाग bsdk, राम मंदिर में head पुजारी पहले दलित को बना",नह,0,1
1729495793688829988,Abhi yogi ji treatment denge... Iski double speed se ghar wapsi hogi... 👍,NOT,0,1
1729476024617017800,"UP: जय श्री राम के नारों के साथ की घर वापसी... गाजियाबाद में आसिफ बना आकाश और सुमैया बनीं प्रिया
 #Gharwapsi #Ghaziabad
 

 अधिक जानकारी के लिए नीचे दी गई इमेज पर क्लीक करें",NOT,0,0
1729412831383294300,"Grace Your Space with a Touching Tribute
 

 👉 Order here: 
 ✈ Worldwide Shipping!
 

 #wanderprints #plaque #paw #love #dog #doglover #cat #catlover #petlover #pet # #memorial #loss #memorialgift #heart #warm",NOT,0,0
1729422566249644489,24 saal ki umar tak musalaman Raha lekin mandir ki taraf dekhte hi alag Prem jagta tha ...vanshaj to Hindu hi the ..par ab raha nahi jata apni sharan me le lo Prabhu ghar wapsi Krna chata hu,"NOT

",0,0
1729351031061131609,"Aaiye waaps. Ghar wapsi kijiye. 
 Apne bacho ko bhi yahi raise karna.",NOT,0,0
1729156617755894162,"गाजियाबाद में आसिफ बने आकाश और सुमैया बनीं प्रिया: शंखनाद और हवन के बीच लगाए जय श्री राम के नारे, कहा- सनातन धर्म ही सबसे बढ़िया
 

 #UttarPradesh #GharWapsi",NOT,0,0
1729134893685407962,Kahin Raju das Ghar wapsi na karle Adam alahisalam ke Deen par,"NOT

",0,0
1729120612046815464,"Hum bdl to tumhe bhi sakte hai, bus kambkht ye constitution beech me aa jata hai, tumhari tarah jis Deen humne bhi constitution ki manna chod diya , tumhari Ghar wapsi pakki","

The",0,1
1729091719831158802,Haan Bhai ghar wapsi ho gaye aur hardik per blue and gold he jersey ache lagte hai,NOT,0,0
1676804552547512320,"BREAKING : SOLAPUR : 

LOCO PILOTS UNION DEMANDS PERMISSION TO CHANGE GENDER TO GET PRIVILEGES THAT WOMEN ARE GETTING 

Assistant Local Pilots  & Senior Loco Pilots employed with Central Railways Sholapur have unitedly written letter to authorities seeking permission to change gender claiming that they are facing extreme discrimination because of being MEN. 

The request comes as a scathing criticism of several privileges being availed by women like no action if they remain absent, leave work anytime, take off anytime, travel privileges etc

Male Loco Pilots have demanded leave for a year to undergo sex change operation so that they can all enjoy all such benefits 

@user @user 
@user @user 
@user @user","


",0,0
1731384398728384693,@user dekha toh hai maine par mostly straights hai aur queers shayad hume bhaav nahi denge bhai i hate it here,NOT,0,0
1731363951429206146,"@user 2 saal se wait kar Raha hu abhi
Despite being in the same city 😤","

",0,0
1731322159249998067,"Jo khud ladki ka a/c bana baitha hai, uspe ye 2 gali baatein shobha nahi deti. Fan a/c hota toh samajh bhi aata.  Kis kisam k log ho bhai tum log, jo kisi ke maut pe khush ho rahe ho. Haan queer tha woh, toh isme tumhare jaise logo kyun fark padta h.","

",0,0
1730096920654385539,"So this 6kka was a single mom product. 

Shi hai mar gaya madaltod. 

Ek subhuman kam hua. 

Jisne bhi isse bully krr ke sewcide krne pe majboor kiya

Usse Based Jattni ka Salute 🫡🫡 ","NOT

",0,1
1730947368030437593,"@user Hijde mey tum peer queer ko pehle support krta tha

Par ab nahi, ab bhenhodo tumhri dande se gand marenge","

Your",0,1
1730944580433113574,"@user @user I m proud of u my child...kash Maine uss din protection use Kia hota...to tujh jaisi nich, ghatiya baate karne wali aulad paida n hoti...but mujhe proud hai ki...tu mujhe kachre me Mila...islie kachre jaisi bate krta h...malmutra..",NOT,0,1
1730764823917658131,@user hai hai hai hai heyyy hai :333 can i kiss them,"OFF
",1,0
1730541155383943583,"@user gay bhi hai , queer bhi hai .. gay toh khair samajh aata hai.. queer sounds like a gateway pass to another portal..","

OFF",1,0
1730533789275971718,@user Agar Brian hota tho parents ka bath sunke queer nahee bante..,"OFF
",1,1
1730510416399552815,@user Queer toh koi bhi ho sakta hai,"

OFF",1,0
1730124923266560291,@user @user Ye to chakka lag raha hai.  Queer,NOT,0,1
1729883735057916368,@user Par PRIDE toh queers logon ka hota hai na.,"

Please",0,0
1729783290238763493,@user @user @user Tu toh pehen hi liyo bhai best hoga Vasectomy karwa kiyo fir apne bacho ko traumatise karega,NOT,0,1
1729782874163871978,"@user @user @user Ek condom ko lekke bhi awareness failao bc 
Tumhari jaisi abadi badhti hi jaari hai… 
Ek agenda woh bhi sahi :)",NOT,0,1
1729204227933933896,"Who's stopping any LGBT people from airing their opinion on any subject in their individual capacity? But when you're organising an event like March, it should be about a specific, predefined subject whose currency should be discipline.",NOT,0,0
1729751980455649708,"@user @user @user @user Sir .
yeh to Meetha hai🙆😐","

ON",0,1
1729570174142210334,@user @user Lol. Queer community me koi kisi ko nahii jaanta na ki rishtedaar Hain phir bhi community hai na? tu kya apne bhai ko Boyfriend banake ko chodh Raha hai? (waise ho bhi sakta hai tum jaison ke saath). India ki baath karte hain.,"

OFF",1,1
1729533159795315142,"@user @user Tum jaise log pride ko pandal banake chodoge. Matlab queer logon ke siva baaki sab allowed, Mummy, papa, kutta, billi, bacche, Sharma ji ka beta, phalana dimkana
pride ki history padlo. Pride queer logon ke liye hai. Tumhare cishet rishtedaro ke liye to 365 din pade hain saal me.","

OFF",1,0
1729472884131950593,@user @user @user @user Ye agaya g@user ki paidaish,NOT,0,1
1729277744725324035,@user @user Bhag chakke.. maulavi se gand maar le,"NOT

",0,1
1728957836317917494,"@user Queer for palestine? 
Aunty…wahan ye flag dekh ke kaat denge! 🤣🤣

Bhai ye community bhi khud hi apna mazaak banwati hai!",,0,1
1728849622796497395,@user Yeh Queer kya hote hain?,"NOT

",0,0
1728828592979877989,"@user ye activist naam pe dhong karne wale queer maha chuti*e hote hai 

Inko aakkal nahi hai","OFF
",1,1
1728783777676005722,"@user @user Chutiye toh tm ho Jo male aur female ko chor k is queer or malir Mei pans gae ho, jitna is gandh ko defend kr rha Hai Utna achy Kam ko krta toh shabashi bhi lanat sametny waly chitarmurgh","NOT

",0,1
1728772790294380780,bandiyaan rijhane ke liye queer parade mein jane wale ladke aur kitna girega bhenchod,NOT,0,1
1728755414312144934,@user @user Dimag nahi hai..isiliye QUEER HAI,"NOT

",0,1
1728726048345387331,@user As chuttiye ko yeh bhe nahi pata queer or transgender main farak hotaa hai.,"

OFF",1,0
1728656918594699415,"@user @user @user You haven't roasted my shit yet &amp; talking about my ass, thakta toh tu nahi hoga roz 16 saal ke baccho ko pareshan karte waqt apne kamzor mardangi ko chhupane ke liye, uski fikar rakh, dusro ke queer hone se teri mardaangi chali jaati hai ❤️de kamzor mard","NOT

",0,0
1728615843574280251,"@user Logon me samajh nahi hai.. In queers ko Palestine me koi jagah nahi milegi, lekin fir bhi apni duniya me jee rahe","

",0,0
1728499874851905562,"@user @user @user Teri fantasy alag hi chal rahi hai bahut hi badhiya, ab ek queer ko support karne wale se kya hi hope rakhe","NOT 
",0,1
1728479767769624638,"@user Islamophobia aur aghe ke teen shabd ek saath mat likh ,apne allah se to dar , queer ka saath dega to jannat nahi milegi","NOT

",0,1
1728479183008116964,"@user Queer Kids?
Itni maar padegi ki tabiyat theek ho jayegi
Ye sab Gay cheezo se bacho ko Durr rakho","NOT

",0,1
1728448476533690408,@user Krishna Bhakt hoke bio mein Hare Krishna likhke bhi queer ban Raha tha how?,"

(",0,0
1728446177794719850,@user Queer hota kya hai?,"

(",0,0
1728331883996729499,"Meet Pranshu, a 16 y/o queer child who was famous for his makeup videos on Insta. He committed suicide yesterday . 

On Diwali he posted a video and got 4000+ hate comments because he was doing makeup. 

I asked a question some days back if men do makeup or have any problem with other men doing so. Response was not what I was expecting tbh from y’all. 

It’s normal to do makeup. All the actors do it too. But the comments are always just too hateful. We don’t realise how much impact it can make to other people’s life that they end up committing suicide. Now, the same people who trolled him blame everything on others. 

Sad reality is that it will never stop because nobody is ready to accept changes. They believe makeup is only for women and that is just so sad. 

Again a life is lost and there will be more if we dont stop this online/offline hate.","

OFF",1,0
1728345843814519064,Ye Queer kya hota hai 😭😭,"NOT

",0,0
1728093791075332256,"This 16 y/o queer kid, died by su!cide. He posted a reel on Diwali, all glammed up in saree and makeup. That reel had 1000s of hate comments. 

His content wasn’t harming anyone. He was just expressing himself the best way he knew how. Most of the people who hate on queers are just frustrated with their lives & can’t fathom how someone’s different & embracing their true self. Hate k!lled an innocent boy. 

Rest in peace Pranshu. Hope you’re at peace now. 

🕉️ shanti","NOT 
",0,0
1730601855175340268,"Aazaadi Aazaadi, terrorists se azaadi, gadaaron se aazaadi, LGBTQIA+ ke agenda se azaadi.

Hindutva/Sanatan Dharma is eternal. Mughal, British, etc koi Baal naahi baaka karr paaya.","

OFF",1,1
1721512943203012796,"Ek train safar ke dauran, apni sexuality ko gupt rakhne waale mard se sexual mulaqat par, @user ye puchne ko majboor ho jaata hai ki aakhir mard mardangi ko lekar itni sakht soch kyon rakhte hain. 



#AOIPersonalStories #Masculinity #LGBTQIA",,0,0
1714184915326206066,"#WATCH | Supreme Court refuses to give marriage equality rights to the LGBTQIA+ community in India

One of the petitioners and LGBTQIA+ rights activist Harish Iyer says, Though at the end, the verdict was not in our favour but so many observations(by Supreme Court) made were in our favour. They have also put the responsibility on Central govt and Central govt's Solicitor General said so many things against us so it is important for us to go to our elected govt, MPs and MLAs and tell them we are as different as two people. War is underway...it might take sometime but we will get  societal equality""","

OFF",1,0
1730577246375788728,"@user Protest LGBTQ ka hai .. 

Azadi chahiye 

""Manuwad se""
""Brambhanwad se""
""Hindutva se"" .. 

Kya *** log hai 😡😡",NOT,0,1
1730525142487593358,"@user Toh yeh batao inke reels dekh ke tumko ladki banne ka iccha hoti hai??? Agar nahi toh tum normal ho... Haa agar tumko views badane ke liye ladki banke drama karna hai thik hai,par tum kabhi LGBTQ march pe ni jaoge,ya toh dharam bhi change ni karoge...",NOT,0,0
1730521200869425603,"@user Agar Indian LGBTQ ka end goal society ka acceptance hai toh yaad
Pro hindu hokar sabko yaad dilaao kaise   hindu mandir hai tamilnadu mein jaha Pooja sirf tritiya panthi kar sakte Hai, UP mein dharmik akhade hai 3rd genders ke liye 
 Left k joote chaatne se aajtak kya mila? ","

OFF",1,0
1730519500888678822,"@user Brahamanvad, Hindutva etc sab sahi h par kya islam aur Christianity me LGBTQ+ ko support karne jaisa kuch hai kya jo yeh log unse aazadi nahi chahte hai?","

(",0,0
1730493411831263453,"-Occasion : Pride march
-Slogans : Hindutva se azadi

Funniest thing is there’s no law against LGBT in Hindutva but death penalty in IsIam but these clowns never speak against them.

Do you need more proof that all such activism in India are sponsored by IsIamic ecosystem? ",,0,0
1731471465541730407,"@user 5 baap ki aulad hai to bhool mat 

Or jab jaake tu Paida hua vo bhi CHAKKA 🤡",NOT,0,1
1731281791095390314,@user Chakka/gay lag raha 😂😂,"

",0,1
1731015900759986461,"@user Ye chu@user #karanjohar ko anchoring karne nahi aati hai. Ye chakka apne ko Salman ka v baap samjhta hai. Ye kisi ko bolne v nhi deta hai sabko taunt karta hai. Itna ghamand achha nhi hai. Aise anchoring koi nhi karta. 
Ye chu@user pagal hai. Munnawar ka vakeel jada lag raha hai.","NOT

",0,1
1730978013217771523,@user Bhai tu chakka hai kya??? I mean hijda hai kya??? I mean meeta hai kya??,NOT,0,1
1731363218550140998,@user Kinnar jaisi shakal hai ...,"

ON",0,1
1731187547764613219,"@user @user sir ye Mathura junction ka kya ho rha hai, jab bhi yaha pe train rukti hai toh har baar kinnar aake paise leke chale jaate hai",NOT,0,0
1730955107259515297,@user Shubh karyo me kinnar ko nachana accha hota he najar nahi lagegi .,"

Please",0,0
1731223299416637636,@user @user Tu hijda hai kya sakal se to lagta hai,NOT,0,1
1731222955902857306,@user Hijda banne ki tyari hai.. kyuki ab yahi kaam bacha hai inke pas🤪,"
Hij",0,1
1731205809504448832,"@user Shakal se hijda lagta hai, baat toh sahi se kiya kar 🤣","NOT

",0,1
1730972635075387712,@user @user Modi ke saath ye dusra hijda kon hai  koyi bata sakta hai,"

",0,1
1730951083181154661,@user Plastic ke baal ki mooch laga kar ek hijda khud ko mard samajne ki galatfehmi me hai.,"

Please",0,1
1730946616226357414,@user 😂cheap or gandi bol bhi kon raha he kothe wali nibi chapri ...jo har kisi ke sath marwati he 🤣...tere ga*** fadne je liye wo chiz jarurat nehi padegi ... Tu to hijda he 😂,NOT,0,1
1730902476465865080,Sare hijde aur gays mar Jaye toh pura duniya Shanti ka moksh ban jayega. Bohot acha hua us Instagram ka hijda pranshu ke saath,"OFF
",1,1
1730124688331092264,"Pride is political. If you can’t digest this, be at home sweetie 🍬 ","

",0,0
1730670833839075814,@user @user hijda hai bc uski maa ka bhosdaa maaru munawar ka goota uske hallak se niche nhi utar raha hai muh mai mumawar ka khali land liya hai,"NOT

",0,1
1730641514009858072,@user @user Hijda hai kya jo tali bajane ka man karta hai...,NOT,0,1
1730627717648052334,@user Tum jaise logo ko hijda gosihit kar dena chahiye,"NOT 
",0,1
1730569550809505859,@user @user @user Abe Landpujari 😂🤣🤣🤣 Atheist wtf 🤣🤣🤣 tabhi 3 Lindu sherniyo ko thoka ha 😂🤣🤣 Mulle ne 😂🤣🤣 Ab Mann ko tasaali dene ke liye jhem mita tha 🤣🤣 Bechara Lachar webas hijda hindu 😢,"NOT

",0,1
1731252688543990055,@user @user Lesbian ka naam suna hai?,"

(",0,0
1731237912057197048,@user Ye gay/lesbian hai ki kya hai samajh nahi aata🤦. Ye 6kka kabhi free Palestine karta hai ya anti Brahminism karta hai. He/her/they/them/it ka koi content toh hota hi nhi.,"

(",0,1
1731230182147793074,"@user Lesbian bhi gaan marwati hai 😭, Aur tu to top level wali hai.😭🤣","

OFF",1,1
1731139822490960347,@user Teri jaise lesbian ko samajh mein nahi aayegaa.....ak ladka aur ladki ke bech main kya baat ho sakta hai.....,NOT,0,1
1731125538486399273,@user Yar bhai ap lesbian ho?,NOT,0,0
1730512646812966963,@user Sabke sab gay aur lesbian hain saale 🤦🏻,"NOT

",0,1
1730504718735302830,@user Itne jyada gay lesbian log hai?,"

It",0,0
1730267813837746665,"@user Anushka insaan to tum bhi mujhe bilkul bhi sidhi nahi lagti, lesbian/bisexual ho kya🥹??","OFF
",1,0
1730224057742664118,@user arey ye wo lesbian waali aunty hai 😜🤣🤣🤣,"

OFF",1,1
1730113392785203498,"Bhaayi yaha ladai krne ki jagah kuch khaa pi le , warna tere jesi kuposhit ladki ko koi ladka bhaav nahi dega....Fir peer pressure me lesbian banna padega 🤣🤣🤣",,0,1
1729949706728706155,@user @user Bhai lesbian wedding karvadi tumne😂,"

B",0,0
1729929399003443400,@user Or lesbian ke baare m kya khogi 🙂,"NOT

",0,0
1729854229722923203,@user Lesbian ke chakkar mein boys single rah jaate hai 😂,"

OFF",1,0
1729836517005152539,"Lesbian porn sab ko dekhna hai lekin gay aadmi ko door se dekhte hi ""hatt saale hijde"" bolke bhaga dete hai waaah re samaj","

(",0,0
1729836278223438128,Paalne me ladki nahi chahiye lekin feed pe lesbian porn sab ko dekhna hai waah re samaj,"NOT

",0,0
1729118592397148508,"@user Koi nai lesbian lag rai hain,achi baat hai","NOT

",0,0
1728828445285851228,Isse acha lesbian bnaa dete bhagwan 😔😔💔💔💔,"OFF
",1,0
1728787371003367888,"@user Desh ke liye toh lesbian bhi bann jaunga, gay kya cheez hai","

",0,0
1728779562706673902,@user Zubair ko dekh kar straight ladkiyan lesbian ban jati hai.,"

OFF",1,1
1728372888808685861,"I have a friend who never had a bf or simped over any man in 25 years of her life. No male best friend. No talking to males. Doesn't flirt with men. Always covers herself well. Knows cooking. She prays everyday.

She's a lesbian.",,0,0
1728380195714076734,"@user 😂😂😂 acha hi h na
Lesbian toh fir bhi thik h
Unka socho jo gay h 😂😂","

OFF",1,1
1728373732673224746,@user Lesbian ban ja bhai shi rahega 😂,"OFF
",1,0
1728249067334140387,@user Arey ye lesbian hai.. ye khud revealed ki thi ek post me.. baad me wo post delete kar di,"NOT 
",0,0
1727982486322557138,@user Usko pure bio me sirf lesbian samajh aaya,"

(",0,0
1727942767760859141,@user Lesbian weddings kabse hone lagi yaha?,"

A",0,0
1727391492317360588,@user Mai bhi toh lesbian hoon muje bhi ladkiya pasnd h😪,"

OFF",1,0
1727216682966405288,@user sidha bol do main lesbian ho baat hi khatam 😂,"NOT

",0,1
1731439554777735424,@user Ly....patwariii ap jahy gay yeh main Imran Khan ki karwaya ha🤣🤣🤣,"

OFF",1,0
1731430456443502634,@user Abi tu so Rahi thi AP pir a gay,"

OFF",1,0
1731422661140685034,Aapse piyar kiya lift lift lift. Sundook mein kapray band hain woh nikaal loon. Kal mandar chalain gay. Mera soft drink aaj gumm hua sweet crush hai aap peh. Loose bandage se bhi theek ho gayi. Fruit bahut khaya. Meri leads kamm hain.,"

OFF",1,0
1731419231344873803,billie having a gay panic shakabaj,OFF,1,1
1731418445890383950,"Gaysim Aur Lesbiansim Ko Support Ni Karon Ga Main. Ye Shaitan k Kaam Hain Aur Shaitan/Lucifer Bhi Gando Ha. Main Gand Pr Chittar Maron Ga Jo Gand Marwata Hoa Nazar Aya, Mtlb Koi Gay Nazar Aya To. Ye Shaitan K kaam Hain Shaitan Khud Bhi Gando Ha Aur Khud Bhi Gand Marwata Ha.","

OFF",1,1
1731418426420363763,@user @user Khan tumhein kahay ga apni maa aur bhen dey do tum jaisay bharway woh bakhosi dein gay,NOT,0,0
1731404688669704283,@user Munawar syd gay h isko abhishk se pyaar ho gya ...,NOT,0,1
1731399207548793016,gay e fudanshi,"NOT 
",0,1
1731397199420964952,@user Is Keith Kogane gay?,"NOT

",0,0
1731396941114753326,@user chal bay tu mere se zyada gay hai,NOT,0,0
1731396133090365622,"@user Dollarsdikhao, yeh kesay bhee naachsin gay 😂

Foji thori hain, kanjaar hain yeh too",NOT,0,0
1731395146665922983,@user Sorry to say that but ab logo ko khush dekhkar mujhe jalan hoti h isliye nhi gay,"

",0,0
1731388742496096547,@user bhai tu bohot gay hai wasey,NOT,0,1
1731387084471156886,NAMJOON IS GAY 🔥 ,OFF,1,0
