,id,tweet_id,aggression,offense,codemixed,tweet_text
4525,120445,1579002502913327104,1,1,1,@Pun_Starr 😂😂 Suresh Chavhanke with his Bhakt gang threatened the director on live camera and made him say that he will change the ending by showing the Muslim character's ghar wapasi...that day is not so far when nobody will touch Hinduism in movies coz they will find fault in everything
4526,120447,1578973825295069185,1,1,1,
4527,120448,1578951655261081600,1,1,1,@NagvanshiSun1 @SEVALALBHARTI2 @saffron_lion22 @rudra893182 @Profdilipmandal Khalbali ghar wapasi se nhi balki kisi ke dharm ko narak kahne se hue hai. Jisko jo dharm manana hai maan sakta hai.
4528,120449,1578876345316098048,0,1,1,@ShivBha59243982 @RMBT_tweets Yes sanatanis do not convert. They just do ghar vapasi. Buddists are not converting hindu they are just calling hindus for Ghar wapasi
4529,120450,1578814757817446401,1,1,1,
4530,120452,1578754189265862656,0,1,1,"@sowmiyasid how much funds, stunts, fraud &amp; self-loathing it takes for Xonversions...let all Buddhists, Xians and Mxlms see for themselves🧐😐

May be it'll help 10fold Xonverts to do Gharwapasi"
4531,120453,1578753304703946752,0,1,1,"@ZingtoZen1 @RameshS0007 @sowmiyasid how much funds, stunts, fraud &amp; self-loathing it takes for Xonversions...let all Buddhists, Xians and Mxlms see for themselves🧐😐

May be it'll help 10fold Xonverts to do Gharwapasi"
4532,120455,1578723683568594945,0,1,1,
4533,120456,1578721327028240389,1,1,1,"@_damnthislife @Unapolo1290 Niether our government,which is elected in d name of hindutva-sanatan dharma, nor our dharma gurus r interested in 'ghar wapasi'...there is no dharmic system to guide a common hindu, so that he remains attached to our dharma...so sad😔
Govt. is busy in doingAppeasement politics😡"
4534,120457,1578706856217747456,0,1,1,"4 ) Set large no. of ghar wapasi camps which runs 365d /year...
5 )  These can't be achieved without active participation of wealthy class peoples of hindu sect..
6 ) everyone need to particate ..there won't be any pushyamitra shunga coming to rescue this time
.."
4535,120458,1578706853243953154,0,1,1,"1 ) Do ghar wapasi ...
2 ) give those child free education of dharma and of quality contemporary education and introduce them to their real dharma..
3 ) appoint teachers fluent in shastras to teach them to have pride in one's dharm so that they dont get converted again."
4536,120459,1578679141838491650,0,1,1,"@VikashBaudh1 Abhi isliye tweet kar rahe hain Kyunki Badi sankhya mein Bahujan Apne Ghar wapasi kar rahe hain  boudh religion join
Namo buddhay Jay Bheem"
4537,120461,1578658677585838082,0,1,1,"@Arya_Anviksha_ Even in that case many will hide their identity on official papers, already there are many  neos. The real solution: Ghar wapasi. Create  hindu missionaries visiting adivasi, dalits and spread the deeper meaning of sanatan."
4538,120462,1578644610493972480,0,1,1,"@ashokdasDDastak Kashtriyas have Ram also and Krishna also, we are happy for Buddha too

You should target Bhumihars who who had become Budhist earlier and then came back again to Hindu religion under category of Brahmins

Giriraj Singh will help in this regard

Thats Ghar wapasi

🤣🤣🤣"
4539,120463,1578638095049596928,0,1,1,"@RajanSinghNT @propjoebmore India's first shuddhi/ghar wapasi was organised by Arya samaj almost 5L muslims converted to Hinduism by Swami Shraddhanad, check some facts then come."
4540,120464,1578637763603496961,1,1,1,@RajanSinghNT @propjoebmore You can't provide a single example of this false claim. Kisi fake Arya samaj mandir me ho sakta hai but in real Arya samaj they do shuddhi/ghar wapasi before any merrage.
4541,120465,1578633659514380288,0,1,1,@1sInto2s @TakOleGunnar Pehle round mein ghar wapasi
4542,120467,1578626752305586176,1,1,0,"@RaghuramanMenon @narendramodi @myogiadityanath @himantabiswa @BSBommai @ChouhanShivraj @Dev_Fadnavis They chose the religion as they or ancestors found no division of people of that religion in Caste .So logically they should not be able to get any privileges of SC/ST,OBC Adivasi,unless they do Ghar wapasi."
4543,120468,1578622994926440448,1,1,1,"@chintuZ14 @lamAravind It seems you know everything about Sanatan Why don't you do Gharwapasi? It's not about division it's about identification.
A question for you ""Why are Dalit Muslim untouchables in your religion""?
Better preach someone else."
4544,120469,1578615401226723328,1,1,1,@ManojTiwariMP Manoj Tiwari Minister Rajendra Pal Gautam ne jo kiya wahi bahut hi sahi kiya . Ismen kisi bhi prakar hindu virodhi gatividhi nahi hai balki ki aapka dimaag aur najariya galat hai. Yah to bahujanon ki ghar wapasi hai.Hindu dharm men aneko bimari aur burai bhari hai.
4545,120470,1578519368644063232,1,1,1,@Ishita23062005 @PRATIKW34231317 @LegitSidharth So Who said Hinduism is a religion then?? No one people follow a belief and it becomes a religion simple I don't know what issue if someone is following any religion. Abhi yhi Hinduism me ghar wapasi hui hoti to media Khushi se dikha rha hota.let them follow any religion.
4546,120472,1578451991520387072,1,1,1,
4547,120473,1578437058636304384,0,1,0,
4548,120474,1578405954110255104,0,1,1,@FarmaniNazz786 Aap Dharm Parivartan kyon nikal lete Ghar wapasi kar lo Jay Shri Ram
4549,120475,1578400181275484162,0,1,1,@OpIndia_com Brilliant. Now send your Yogi and his goons for a ghar wapasi.
4550,120476,1578397448912994305,1,1,1,@RShivshankar Probably the only correct thing done by China. All the 'Shantidoots' should be sent to such camps and turned into Buddhist monks. Why cant India start such (ghar-wapasi) camps? We can cite China as example if human right activists start to bark.
4551,120477,1578394769717284868,0,1,1,@AmitLeliSlayer Iski ghar wapasi Kab hai 😂
4552,120478,1578390626294550528,0,1,1,"@qutubminar5 @JaipurDialogues Yeah and on Aurangzeb’s order he established hindu swarajya and took official title “GauBrahmanPratipalak “, did gharwapasi of Muslims in Hinduism, Mohammad Kuli khan-&gt; Netaji Palkar. Replaced Farsi with Sanskrit."
4553,120479,1578386351572930561,0,1,1,@ANI Love jihad ka mamla tha bhai ya ghar wapasi ka?
4554,120480,1578383573450530818,0,1,1,"@cogitoiam Hiw funny, People left Hindu religion to get rid of caste system, and wanted to avail reservation which is purely on caste basis. If they are poor then they will get 'EWS' reservation and if they want there caste reservation, then they should do 'Ghar wapasi'."
4555,120481,1578372112708153344,0,1,1,"@ApurvaThorat28 @GemsOfBollywood Chattrapati did Gharwapasi of Muslims in Hinduism. Mohammad Kuli Khan-&gt; Netaji Palkar Another example is Bajaji Nimbalkar. In case of Bajaji, Raje even got his daughter married to Bajaji’s son after his reconversion in Hinduism!"
4556,120482,1578351453219192833,0,1,1,"@GemsOfBollywood Chattrapati did Gharwapasi of Muslims into Hinduism. Mohammad kuli khan -&gt; Netaji Palkar. Another example is Bajaji Nimbalkar. In case of Bajaji, Raje got his own his daughter married to Bajaji’s son after his reconversion in Hinduism."
4557,120483,1578332976068251648,0,1,1,@CoreenaSuares2 @KTRTRS Conversions are happening rapidly...some Islamic..some missioinary...some say gharwapasi...some khalistani conversions...dont know how this conversion from TRS to BRS take up for
4558,120484,1578330209375641600,0,1,1,"@abhishGa @rose_k01 Accha hai, buri ghatna ke karan aapki ,'ghar wapasi ho gayi hai. 
Welcome back to home 🙏"
4559,120486,1578318698569342977,0,1,1,@RealkBharti1 @MrMaheshwari97 @HansrajMeena @AdvRajendraPal @narendramodi @ArvindKejriwal Ghar wapasi kaise ki आपने ???
4560,120487,1578318094162067457,0,1,1,@sharma_addi @MrMaheshwari97 @HansrajMeena @AdvRajendraPal @narendramodi @ArvindKejriwal ghar wapasi cooversion nhi hota... brahman dharm kabhi inka nhi tha
4561,120488,1578308812485775362,0,1,1,@asadowaisi @Bidar_Police @BSBommai I would advise you please change your religion and join to Hindu. Ghar wapasi bhut jaruri h. Tumhare purwaj bhi to Hindu the na.. Paisa ki lalach or talwar ki nauk pe tum sab Muslims ho Gay the.
4562,120489,1578308641295200256,0,1,0,@mssirsa @ArvindKejriwal Most of the Hindus are outraging over SM only. But now time has come to work on ground and rigorously indulge in Gharwapasi.
4563,120490,1578298564551155717,0,1,0,"@shubhankrmishra I have seen thousands of ppl got converted and after few months they did Gharwapasi. So, personally I think It doesn’t matter at all on religious aspect. The matter of concern is in broad daylight they are doing this. @HMOIndia @DelhiPolice Stringent action must be taken."
4564,120491,1578297768304836613,1,1,1,
4565,120494,1578279643404435457,0,1,1,@MajorPoonia @ArvindKejriwal Ghar wapasi hai
4566,120495,1578267260837584896,0,1,1,"@kamaalrkhan KRK, we are waiting for you to come back home(ghar wapasi). Please think about it."
4567,120496,1578234363921465345,0,1,1,@republic His looks tells he was a sanghi by birth. Request every sanghi in Congress to do Ghar wapasi to BJP so Congress can start clean.
4568,120497,1578213547942694912,2,1,1,@YasmeenKhan_786 Moulana ILIYASI QOUM KA GHADDAR HAI KISI ROZ YE BHI WASEEM RIZVI KI TARAH GHAR WAPASI KARA LEGA
4569,120498,1578133621260648448,0,1,1,@JaipurDialogues True. Chattrapati was fighting for Hindvi swarajya. He also did gharwapasi of Muslims in Hinduism. Mohammad Kuli khan-&gt; Netaji Palkar.
4570,120499,1578080620101914625,0,1,1,"@TirthSahu2 @hanurpudi @mrunal0801 Priority wise kahu to,

1. Broken but beautiful season 1&amp;2 - mx player 
2. Mere pas tum ho - YouTube
(whole series dialogues are The Best👌🏻👌🏻)  
3. Crash course 
4. Roohaniyat S-1&amp;2 - Mx
5. Ghar wapasi
6. Family man
Aspirats, kota factory, panchayt

But hal dyso pr focus krjo😄"
4571,120500,1578061851249631233,0,1,1,"@pathan_sumaya Bhut parati kyu kara rahe ho chicha 
Walo ki koi puja karta hai kya 
Kya ye bhut parasti Allh ki shan me gustakhi nahi Apake khilaf to fatwa nikala chahiye 😂😂
Ab murti puja hi karani hai to ghar wapasi kyu nahi karate we will teach proper way."
4572,120502,1578015374570061825,0,1,1,"@B5001001101 @_pallavighosh No baba nothing like balance, slowly slowly pallu aunty doing ghar wapasi, she has to come before 2024 election."
4573,120503,1578011418125045767,1,1,1,"@Irshad1107 @DrSujinEswar1 Hinduism have two sides,

Ahinsa Parmo Dharma

Dharam Hinsa Tathaiva cha

Still on first side,

And if Sanatani start following pure Religion with 2nd side than 3rd copy converted like you do Ghar Wapasi or else leave this country.

Enjoy Hindus don't come on 2nd side,
But soon"
4574,120504,1578010081286709251,1,1,1,@afreen_fatima_1 Tumhari Ghar wapasi ke liye Sri Lanka jaana padega .
4575,120505,1577938529568624640,1,1,1,"Two Sadhus beaten in Chhatishgarh  suspecting they are childlifters. Its a sad thing that Hindu seers are beaten up this way under false charges the moment they try to stop conversion.
Swami Laxmananand Saraswati was killed in Odisha because he got Ghar wapasi done in thousands"
4576,120506,1577914352803680257,0,1,1,@abbas_nighat Ghar wapasi kar lo nighat aur example set kar do
4577,120507,1577912526351761408,1,1,1,"@MadiTaher इलाज हैं ना! 
ऐसे मानसिकता के रोगियों को सनातन हिंदू धर्म के आरोग्य केंद्र में डालिए!
उनकी #घरवापसी कराइए! #GharWapasi
हिंदू बननेसे शांति पुनर्प्रस्थापित होगी!"
4578,120508,1577905819076956160,1,1,1,@arunpudur Ghar wapasi kar le to jada achha rhega. Nhi to koyi tharki molana ya mufti fatawa thok dena. Nhi to hallala ya khatana dubara krane ka dawab banaye ga.
4579,120509,1577864899065442306,0,1,1,By default all Indians are @INCIndia . The real ghar wapasi would be return of all those stranded away due to @RSSorg influence. #GharWapasiToCongress 🙏🏻
4580,120510,1577707265125408768,1,1,1,"@FarhanS36681658 bilkul krte hai jitne logo ka dh@rmantaran hota hai unki gharwapasi krwate hai
pr tumlog apne ola ko defend nahi krte exmu$l!m$ pratidin g@liya dete hai"
4581,120512,1577686089212784641,0,1,1,"@The_anishsingh @RagingFury_ Kushal Tandon, Grandson of Lalji Tandon who was a prominent leader of BJP and a protege of ABV.

If she would have forced further, Kushal might have completed her Ghar wapasi."
4582,120513,1577685474185195520,0,1,1,@TheVijayMallya Wo Sab to thik hai par Diwali pe ghar wapasi ka koi program??
4583,120514,1577681348831375361,0,1,1,@AditiYadav000_ Ishwar se Prathna Hai Netaji jald Swasth ho aur Ghar wapasi Ho
4584,120515,1577676056362115073,0,1,1,"@PrideShareef @mohakmangal Tumhen unka secret nahi maloom hai...

woh sabki ghar wapasi kara denge..."
4585,120516,1577654081711001603,0,1,1,@kanhaiyakumar 😂😂had hai MATLAB ghar wapasi kab kar rhe ho ye btao
4586,120518,1577647369960947713,0,1,1,@rakeshfilm The world's biggest Ghar Wapasi plan is on the drawing board
4587,120520,1577639456022360068,0,1,1,"What are the Benefits of #GharWapasi for the continuation of Hindu Civilization? 
Vijayanagar Empire is a perfect example. Read about it and promote #GharWapasi . 

#Hindutva 
#HindusUnderAttack 
#hindusunderattackinindia"
4588,120521,1577635351132504064,1,1,1,"Create dogmatic, dull, barbaric faith devoid of fun. Try to use force/sword to make everyone embrace that ugly faith. But also feel jealous of the beauty, fun &amp; festivities of our faith? How does this work? At least do ghar wapasi if you want to partake the beauty."
4589,120522,1577628037210050560,0,1,0,"@AyubWaghmare @pakka_nimboo @Saffron_Sn @_sayema It’s very difficult for you guys to do ghar wapasi. This is not important for Hindus. Yes, there are some people talking about it and also doing it. But there is no forceful or deceitful conversion. Many Muslims who are converting to Hinduism are doing on their own."
4590,120523,1577617984801341440,0,1,1,@guptautkarsh5 Kab aana hai ? # Gharwapasi
4591,120525,1577595147906424832,0,1,1,@cogitoiam Then ask them to do ghar wapasi is everything is same. Our versions are atleast older and more wise than their single book🤣🤣
4592,120526,1577591959564292096,2,1,1,"@_sabanaqvi #boycotmuslim... Don't transact  with them.  Take their money  and dont do any money transaction.  Six months and they will die of hunger  and do ghar  wapasi  ... Sara Islamic  bhoot  uttar  jayegaa...  But we Hindus are so pitifuln  Sir tan S3 judaa  is acceptable...Secularism,"
4593,120528,1577566975689392128,1,1,0,@VlKASPR0NAM0 Their faith is so regressive that they r suffocating from within but cant say so due to cruel laws of blasphemy! Afterall their ancestors were Hindus who were converted by force. They must do ghar wapasi to get rid of their sick ideology!
4594,120529,1577560915922538496,0,1,1,@jeebusxhrist Ghar Wapasi. I've told you earlier too 😒
4595,120531,1577537903873339396,0,1,1,Garba aur Dussehra celebrate karne ka shaunk hai toh ghar wapasi karlo. 🕉🙏🏻🚩🚩
4596,120532,1577529474576326661,0,1,1,@Voice_For_India Don’t worry we can enrol you into Ghar Wapasi program ull love it
4597,120533,1577524256035856385,0,1,1,@khanumarfa Itna hi man hai garba me aane ka to ghar wapasi karo aur aa jao
4598,120534,1577519329842978818,1,1,1,"@GAUAHAR_KHAN Didn’t you hear that he said  hum@ya@nahi kah rahe hain ki Hindu tayharo main muslims ko dur rahna chaiye.. ? Ppl like you are real hate spreader , why don’t you hide your identities and come in our religious program. If you like it so much then do Ghar wapasi.."
4599,120535,1577490520112508928,1,1,1,
4600,122139,1582436153705525248,0,1,0,@timesofindia Love jihad
4601,123280,1579113704200740866,1,1,1,"The Syro-Malabar Church, which is the second-largest eastern Catholic church in the world after the Ukrainian Church, said Christian girls are being “targeted and killed” in the name of ‘love jihad’. Hope PFI &amp; SDPI cadres are listening
#SDPIPFIDividingtheNation"
4602,123286,1579108670809440256,1,1,1,"In January last year, the Syro-Malabar Church, one of the largest church bodies in Kerala, issued a statement raising concerns about Christian women being “targeted” through ‘love jihad’. Christians need to remain vigilant
#SDPIPFIDividingtheNation"
4603,123310,1579065159745957890,0,1,0,@IRONMONK002 Love Jihad
4604,124279,1577358920817205249,1,1,1,"PFI hired Kapil Sibal, paid him in crores of Rs and succeeded in reversing the decision of Kerala High court related to Hadiya’s marriage with Shafeen Jahan- a classic case of love Jihad
The Ugly Truth of OMA Salam"
4605,124456,1577233193924964352,1,1,1,@TheKangana Bahut achaa kam he love jihad jayda hote he
4606,124458,1577232661549961216,1,1,0,@AshwiniUpadhyay @Hhhhh54075379 what to do about this  Genocide . We should not allow Hindus to be converted and killed in the name of love Jihad ---which is nothing but suitcase marriages
4607,124460,1577231936472219648,1,1,0,@sakshijoshii And Love jihad targeted Hindu Girls get killed by them makes you feel proud?
4608,124461,1577230577291304960,1,1,1,"@GAUAHAR_KHAN Ilaaj to ""love jihad"" ka bhi nahi h ..."
4609,124462,1577230158272278529,2,1,0,@GAUAHAR_KHAN This anchor is bloody right. Why this mullas come to Hindu festival using Hindu name. If they have good intension they would not have changed their name. So shut up you love jihad propagandist.
4610,124463,1577228307426201601,2,1,1,"@paridhi30549616 @khanumarfa हिंदू राष्ट्र भारत में ""अल्लाह हू अकबर"" चिल्ला कर का गला काटना और फिर काफिरों के ही गरबे में घुसने की की जिद्द की आड़ में इस्लामिक कट्टरपंथियों का क्या एजेंडा है? #lovejihad"
4611,124464,1577227350235758593,1,1,0,"Even the news channels know that Hon. SC remarks not necessarily a verdict against them&amp; not binding them,hence the hateful debates on navratri&amp;the entry for Muslims, VHP violence justified, love Jihad narrative built. Quite telling of the total disregard for the Supreme Court."
4612,124465,1577226926900805632,1,1,1,"@Millat_Times @4Pasmanda all is well for this huh??? 

No outrage no love jihad??"
4613,124466,1577226749644967936,1,1,0,@GAUAHAR_KHAN Why don’t you join #ISIS if you wanna support your abdul brothers whose  intentions are love jihad only.
4614,124467,1577226502571458562,0,1,1,
4615,124468,1577225695046275079,0,1,1,
4616,124469,1577224543394967553,1,1,0,@GAUAHAR_KHAN And note that we don't have problem with muslim women playing but muslim men coming to the pandals for their love jihad agenda.
4617,124470,1577222982266560512,2,1,1,@khanumarfa Garba me shamil hona h to devi maa ki puja kar apne sath apni ma bahan beti bivi ke sath aaye garba me swagat kia jayega . Love jihad aur bad niyat se aoge to tange tudwa kr hi jaoge
4618,124471,1577222636769513472,2,1,1,@rohini_sgh Because they don't want peaceful 's to do love jihad and then sl#t the thro@t of Hindu girls.
4619,124474,1577221065024995328,1,1,0,@Chanakya_Neethi @Swamy39 Males are from Hindus too....who is allowing Muslims girls to do opposite to love Jihad in events .
4620,124475,1577219916025204736,1,1,0,@GAUAHAR_KHAN Muslim couples who are willing to offer prayers to Ma Durga our welcome but Muslim men who come for love jihad are not
4621,124478,1577217913257226240,0,1,1,@GAUAHAR_KHAN Understand the main issue here that no one is talking about but pointing to that one.. How many Muslim women/girls used to participate in Garba and dandiya? Zero.. Garba/dandiya is used by Muslim boys to lure hindu girls and carry out love jihad.. Period. Now you understand!
4622,124479,1577217548839694336,0,1,1,@RushiUvach Love Jihad mein fasne wali ladkiya pauranik or inke ghar ki hoti hai 🌝 apne ghar ka thikana nai hai ke dusro ko dharam ka gyan de rahe hai 🤭
4623,124480,1577217422930890752,1,1,1,
4624,124481,1577215837013803009,0,1,1,@hajarkagalwa Me mil to jao🥲par me gareeb hu mujhpar love jihad laga dege sbki kismat Ali jaisi nhi hoti
4625,124482,1577215763882336256,1,1,1,@kshtriya_ssb Te pe nhi ayse mullo pe jo love jihad karte hai😡
4626,124483,1577215617572012033,0,1,1,@ysathishreddy @KTRTRS Hindus would like to avoid situations like LOVE JIHAD hence it's a right move...
4627,124484,1577213985627463680,1,1,0,@Swamy39 Now a days this has become trend and easiest way of love jihad they get big crowd and big opportunities let them send there females too but no only male boys are allowd in garba
4628,124485,1577213211606102017,0,1,0,@rohini_sgh No we bar dance don't indulges in Love Jihad or call it Kufr.
4629,124486,1577212992722448384,0,1,1,"@Kadhva_Sach Also in the Lataji case, there was no need to bring his assistant pooja to the stage but he did it because he was again dog whistling about love jihad. Showing muslim man with Hindu woman. He fully understands the value of optics and he did that n spat on savarkar supporter!"
4630,124487,1577212878536331264,1,1,1,@N0rbertElekes bhusan kumar ke paap ka phal milne waala hain iss file k jariye usne bhi apne pita ke aadarsho ko bhul kar unko dhokha diya aur love jihad phailane mein khub madad ki hain..
4631,124488,1577211212714037248,1,1,0,@GAUAHAR_KHAN So true its been years they are celebrating garba now they have been enlightening themselves about this stupid notion of love jihad hmm those people use jihad words attached to anything do they really know what it actually means
4632,124489,1577210809167450112,1,1,0,
4633,124490,1577210196782641153,1,1,0,"@mannan_pathan @Shirinkhan0 lying to incite. clearly executing taqqia. only Muslim men tried to attend to practice mandated love jihad. ask your mosque to organise garbas if you all seem so keen, we will support that. U won't, u don't respect any other faiths, u follow a physco death cult. Same world over"
4634,124492,1577207136211587072,1,1,0,@sakshijoshii You feel proud when hindu girls are murdered by muslim boys in love jihad
4635,124493,1577206982460997633,1,1,0,"@Swamy39 Excellent,i think it is the males,A good spot and hunting ground for Love Jihad."
4636,124494,1577206684623073280,1,1,1,"@MANJULtoons Ye log bilkul aa skte h beshaq kyuki ye log na kabhi apna naam chhupate h, na kabhi love jihad ki bhawna rakhte h, na kabhi inki aisi soch h ki apni population badhayi jaye, na he kabhi ye log disturbance phailate h, na kabhi gazwa- e -hind ka nara dete h..so to ye log aa skte h"
4637,124495,1577206201456427008,1,1,1,@bollywood_life Kyun bhai ab love jihad kahan gaya? Waisa ladki haseen hy Ali fazal chichora hy.
4638,124499,1577203151291105281,1,1,0,@BDUTT The channels who always cover up love jihad and molestation of hindu women by peaceful are Mir Jafars of media who are on the pay roll of enemies of the nation. With their secular mask they are hiding the poisonous fangs of communalism and treachery
4639,124500,1577200382236717056,1,1,1,"@khanumarfa Isme galat kya hai?
Love jihad ko priority kyon de?"
4640,124501,1577199970520031232,1,1,0,@GAUAHAR_KHAN No.. muslims are welcome if they come both men and women : why only muslim men want to come for garba ? Why not muslim women also ?? Ur sick agenda for love jihad is exposed : no need for govt to interfere in everything... hindu samaj is capable of doing what is needed.
4641,124502,1577199638800916480,1,1,1,"@shrikantprabhu1 2022 is a water shed year for Bollywood. The Bollywoodias lost excess of ₹2,500 Crores in top-10 flop films. #BoycottBollywood #AplhaQBollywood is working

On one hand incessant J!hadi violence, LoveJihad and terr0rism and on the other Bollywood project Hindus as the culprits."
4642,124503,1577199489974435841,0,1,1,@aajtak Godi media not mention Love Jihad 😃😜😜😃
4643,124504,1577199040168546304,1,1,1,@Jit_zb @Being_Humor They are provided training &amp; full help(money/advice/clothes).  Most boys in love jihad are those who are poor.
4644,124505,1577198197289934848,1,1,1,
4645,124506,1577197363810033664,1,1,1,"When Sangeet Som doesn’t hv love jihad angle, it’s “gotra” angle , is there no end to this bull shot from BJP? Where are we taking our society ? To Stone Age? On one side there is hijab group at another gotra group, it’s all about owning female body by the mindset of patriarchs."
4646,124507,1577197287247212544,1,1,0,"@Alikhan99150404 @TheKhanzadas @ThePBC_Official Very unfortunate, i am happy That India have become 5th largest economy, once they were far behind Pak in Every sector, its our fake love for Jihad and I am sorry Madrassas can only produce Janoonis Not Businesmen mind people.
You know the failure rate of start up is 95% in Pak😟"
4647,124508,1577196385723510784,1,1,0,"@RezinaSultana29 @Swamy39 It's because of love jihad, Muslims pretending to be Hindu and trapping Hindu girls."
4648,124509,1577195937180418049,1,1,1,"@khanumarfa Islam prohibites Music, Dance and Idiol worshipping still Muslims want to enter the Hindu religion celebration for WHAT ?? Reason !!! 

Love Jihad ??? 
Terrorist ?? 
Target Killing ?? 
???????"
4649,124510,1577195571798237184,0,1,0,"@Sykotkhan426 @EminentLiberal @mayyankkd @RoseTint4 Sykot bhai we are not like ISIS if we we were even 10% like ISIS then there wouldn't have been 250M Muslims in India,if we were even 10%like ISIS then we wouldn't had to wait for ram temple for 500 years, there wouldn't be any partition love jihad riots if were even 10% like ISIS"
4650,124511,1577193872232710144,1,1,1,
4651,124512,1577193153563570176,0,1,1,"@rohini_sgh They are trying to protect you from love jihad, otherwise you would have been someone's third wife by now named Rohini Begum!"
4652,124513,1577192511973384193,0,1,0,@rohini_sgh To save you from love jihad
4653,124514,1577191910690607104,1,1,1,@khanumarfa Madam par Muslims ko Q aana h garba mein? Love jihad ke liye ya apne aap ko naapakh krne ke liye kisi anya Bhagwan ke samne naman krne ke liye?
4654,124515,1577191689453965312,1,1,1,
4655,124516,1577190929697767426,1,1,0,
4656,124518,1577190161871360001,1,1,1,"Stray thought
Those scared of Love Jihad call womenfolk as Nari Shakti Matru Shakti just as slogan while actually considering our girls so weak as to fall to the next Muslim boy standing at street corner!"
4657,124519,1577188809849962496,0,1,1,@DeepikaBhardwaj Reverse lovejihad is real
4658,124520,1577188011657531397,1,1,0,"@Starboy2079 Educated girls are easy targets nowadays. Most of the girls who fall in love jihad are educated. So teach them the sanskar. Discuss these things with family members, especially with women. Women are naturally very emotional types, which is a big reason why they fall in love so"
4659,124521,1577187669435502594,2,1,1,@epanchjanya Love Jihad. Wo MC to ab dusri shadi kar lega.
4660,124522,1577187006299656192,1,1,0,"Readers of Aasmani kitab were given a separate country in 1947,but some 3crores did not go there and now they have increased there population by ten fold,are responsible for dacoity, loot,theft,rape, violence,stone pelting, attack on temples, love jihad,"
4661,124524,1577186468992536576,1,1,0,"@lokmat Another Case of Love Jihad... Girl was MBA and working in Bank, while the guy is 6th Failed. Still they both got married going against the wish of girl's family and now she has done suicide because her Abdul was harassing her
@SunainaHoley @ShefVaidya @GemsOfBollywood @swati_gs"
4662,124525,1577186409341149184,0,1,0,"@PantRishan @KrishnaPaypal @RituRathaur Sometimes truth hurts, Love Jihad is something serious and not that rare, everyone should be aware of that… we have to do awareness so that Hindu girls are more careful and know what is it."
4663,124526,1577186147096154112,1,1,1,"The simple answer is, it's the combination of Al-Jihad &amp; Al-Taqqiyah.

They are there to do ""Love Jihad"", break down the idols of Hindu gods and goddesses, sabotage the festival celebration and what not.

And this is not confined to certain pockets of Bharat(India🇮🇳)."
4664,124527,1577186057392599041,2,1,1,@MShehzaadKhan4 @epanchjanya Kehna kya hai ye bhi love Jihad hai. Aur ye bhi rukna chahiye wo ladki maari gayi usme love Jihad hi hai isko capital punishment milna chahiye usme kuch galat nahi hai.
4665,124528,1577185762973736960,2,1,1,@mannan_pathan Mannan  aap lado un darindon se jo kisi aur ki beti ko Love Jihad main phasa ke unko maar dete hain.Problem aap se nahin unse hai jo naam  badalkar dhoka  Dene ki mansha  rakhte  hain.
4666,124529,1577181868331393024,1,1,0,@Swamy39 Its for love jihad. So there is a push to let boys of terrorist community enter Garba celebration.
4667,124530,1577181106570670080,1,1,0,@_sayema finally she is calling on Supreme court of India for help. When 'sar tan se juda' was called she didnt called for it. when stones were pelted on hindus and their yatras she didnt called for it. when love jihad happens she is in hibernation. One call from hindus to raise weapon...
4668,124531,1577180796795830273,1,1,0,@rohini_sgh Because Hindu festivals should remain Hindu festivals not become centres of love jihad
4669,124532,1577178667620306944,0,1,1,@mannan_pathan Think you should explain her about love jihad and propaganda being taught in madarssa
4670,124533,1577177557707153408,1,1,1,"@BablieVG @ytRiteshJha @Modified_Hindu8 @RASHMIK66298301 @Geetaverma07 Ab jb DG ki buddhi per grahan lag gya to chhoti ladkiyo ko kya Dosh dein Jo love jihad me maari jati h 
"" Mera Abdul "" Kar k"
4671,124534,1577176245473005568,2,1,0,"@mechguyIND @Anmol17427237 @svatsann Also there are many stories of hindus attacking and killing women, children, rival hindus, dalits, minority faiths and especially Muslims.

You have love jihad laws for crying out loud. The list goes on. Please stop being ignorant and lying."
4672,124535,1577176188371750914,1,1,1,
4673,124536,1577174429758390272,1,1,0,"@vinodkapri This is how they try to gain sympathy &amp; try to cover the real propaganda of unwanted males who enter the events just to stare at the dancing ladies,making their videos &amp; giving a trial for love jihad...open up ur eyes bro...it's not about him or any single person..but conspiracy"
4674,124537,1577174031953846272,0,1,0,
4675,124538,1577171287730171904,1,1,1,@DKSingh0501 @DChaurasia2312 Hindu sirf moorkh hta hai...samjhdaar nhi. Bataiye DG ki buddhi bhi jab ghaas charne jati hai to love jihad ki victims  kanyao Ka kya Dosh.
4676,124539,1577170730466172928,1,1,0,@Swamy39 @InAFreeSpace3 They never allow muslim women to come but sends a lot male for love jihad
4677,124540,1577169877118615552,0,1,1,"@kennytobi14 @tonyrealton @beeb_online Igbos love yorubas bro,we are not enemies, Fulani jihad people are our enemies bro,stop doing this"
4678,124541,1577169609655955457,1,1,1,"@YasmeenKhan_786 Isko bhi love jihad ka milega prasad just wait and watch 
Results out coming soon"
4679,124542,1577168960386084864,2,1,1,
4680,124543,1577167898996805632,0,1,1,"Love jihad chhodo, #GharWapsi shuru karo..."
