,id,tweet_id,aggression,offense,codemixed,tweet_text
7468,188765,1.58484E+18,2,1,1,
7469,188766,1.58484E+18,2,1,1,"@khanumarfa Also India ruled by Muslim PM only for over 60 years. 3 terms. 1. Nehru, 2. Indira Gandhi, 3. Rajeev Gandhi."
7470,188767,1.58484E+18,0,0,1,@INCIndia But I thought Indira Gandhi already removed poverty 'Garibi Hatao' since 1975.
7471,188768,1.58484E+18,2,1,1,
7472,188771,1.58484E+18,2,0,0,@saifurrhmn90 @LadyVelvet_HFQ @ashoswai Indira Gandhi imposed an emergency but who passed the order? It's then President of India. Educate ur self
7473,188772,1.58484E+18,0,0,1,@imdoltasur @AskAnshul Scientist   C R Sathya  and  his  assistant  Velappan Nair. Photo  was  taken  by  French  photographer  Henri Cartier-Bresson.    It  was  taken on 2/2/1968  and  many  dignitaries  present  during  launch    that  day   including  Indira Gandhi and  J R D Tata.
7474,188773,1.58484E+18,2,1,1,"@khanumarfa Rajiv gandhi was muslim. 
Uski wife Indira Gandhi deemed to be muslim
Ho gaye 2."
7475,188774,1.58484E+18,1,0,1,"@ashoswai Indira Gandhi, Rajiv Gandhi? 
Who was Feroze Ghandy? 
As per his wikipedia his last ritual was performed as per Parsi community."
7476,188776,1.58484E+18,0,0,1,
7477,188777,1.58484E+18,2,1,0,"@PChidambaram_IN Sir - I think Indira Gandhi Converted to Islam when she married Feroze, so by that logic we already had a minority women PM. Else we need to have a Parsi or a Brahmin PM as they are the real minority getting blamed for everything"
7478,188779,1.58484E+18,1,1,0,@Jairam_Ramesh PM of this democratic country is not decided on basis of his religion or caste. It will be decided by public that to based on merit. Indira Gandhi and rajiv Gandhi were not belong to majority community they were Muslims from minor community. Mms was also same.
7479,188780,1.58483E+18,2,0,1,@JhaSanjay Your Indira Gandhi was married to a Parsi/Muslim   and Rajiv Gandhi was her son - both were from minority community and Prime Ministers. It is a self goal by Mr Jha whose only interest is appeasement of Second highest majority community of India - for well known reasons.
7480,188781,1.58483E+18,2,1,1,"@SupriyaShrinate @RishiSunak Are you super fool?
India made President minority person Zakir Husain, Fa Ali Ahmad, Zail Singh, K R Narayanan Christian.
India made Indira Gandhi, Rajiv Gandhi and Manmohan as Prime minister."
7481,188782,1.58483E+18,2,1,1,"@SaraHayatShah We already had one Indira Gandhi Khan, now never, I don't want to see people being kuuulll, and don't want to see my wife, mother, and daughter in black bat cloth... We gave you Pakistan, ask them to get a Hindu, President or Prime minister etc. Stop dreaming

TIME IS POWERFUL"
7482,188783,1.58483E+18,0,0,1,
7483,188784,1.58483E+18,0,0,0,"@kharge @BJP4India Sir, Before BJP came to power its was your INC party who ruled India 4 decades approx (9 terms as you won the elections).INC manifesto since Indira Gandhi days was Roti,Kapada, Makan. So after 4 decades also INC couldnt remove the poverty. Expecting to remove it in 8 years.."
7484,188786,1.58483E+18,0,0,1,@ramprasad_c Indira Gandhi was an all time hit.
7485,188787,1.58483E+18,0,0,1,"@tehseenp Jawaharlal and Indira Gandhi were Muslim Prime Minister, Rajiv Gandhi were Parsi-Muslim, Manmohan Singh was a Sikh."
7486,188790,1.58483E+18,2,1,1,@rishibagree @PChidambaram_IN Indira Gandhi too was a muslim and nehru too is a very doubtful
7487,188791,1.58483E+18,2,1,1,"@SaraHayatShah Rajiv Gandhi, Indira gandhi have already been muslim pm's. Plus Sonia Gandhi also christian pm. Enough secular."
7488,188792,1.58483E+18,0,0,1,
7489,188793,1.58482E+18,1,0,1,"@travelerax @The_RealistEver @Best_Meth @Myo84080629 @Columba_1 Fair enough but Pajeet listen to me, prime minister holds more power than president. Was indira Gandhi pm or president? Is modi prime minister or president? It’s a ceremonial role with no power"
7490,188795,1.58482E+18,2,1,1,"@SaraHayatShah We already had few like
Javaharlal nehru
Indira Gandhi
All hindus by name and muslims by heart ❤️"
7491,188796,1.58482E+18,1,0,1,
7492,188799,1.58482E+18,2,1,1,"@pbhushan1 Haan. When Indira Gandhi did it,  you and your likes kissed her feet... Dogle aadmi saale.🤦🏻‍♂️"
7493,188800,1.58482E+18,2,1,1,"@pbhushan1 More diversity mean more acceptance by different sections of people. We saw many PMs who flew in air to reach election rallies but few only got peoples acceptance,Indira Gandhi, Rajiv Gandhi,no PMs of kichidi governments except PV Narasimha rao. Now PM Modi crossed all bars."
7494,188801,1.58482E+18,2,0,1,"@SaraHayatShah Jawar Nehru was a Muslim PM 
Indira Gandhi was a Muslim PM
Rajiv Gandhi was a Muslim PM
Rahul is also a Muslim

How many Muslim pm you want?

Look at Afghan pak &amp; bangla Iran Iraq etc where all pm were/are Muslim pm, how peaceful all these countries are."
7495,188802,1.58482E+18,2,0,0,@ParveenaRana @narendramodi It's look u r a BJP minded. Let me know why ? Why not Mrs. Indira Gandhi. Do u know about her? Only female PM of India who dared to come out from White House and told American President we r not ur papet and u will control me from here. She boycott the meeting. Modiji never .
7496,188806,1.58481E+18,1,0,1,"@rishibagree Indira Gandhi's surname was khan after marriage. Firoze khan. MKG adopts firoze on the insistence of nehru, thus the Gandhi surname. No no parsi, but muslim"
7497,188807,1.58481E+18,0,0,0,"@kaboosunil Sir, our constitution is still strong. Our great leader INDIRA GANDHI had inserted SECULAR  word in preamble.
Need is to tune it. Define Secular on ORIGINAL meaning adopted by FRANCE.
Obliterate all articles from the constitution which gives state recognition of religion&amp;castes."
7498,188808,1.58481E+18,0,0,1,"@ashoswai Rajiv Gandhi , Indira Gandhi"
7499,188810,1.58481E+18,1,0,1,
7500,188811,1.58481E+18,1,0,1,@rishibagree Indira Gandhi married to a Muslim man so we had a Muslim PM by logic
7501,188812,1.58481E+18,1,0,0,"@ShashiTharoor I admire you sir.

You represent the true ideology of the Congress party, the centrist nationalist ideology, which the Congress lost with the death of Indira Gandhi and shifted to a pseudo-leftist ideology."
7502,188814,1.58481E+18,2,1,1,@rishibagree Indira Gandhi bhi to sadi k baad Muslim thi.
7503,188816,1.58481E+18,1,0,1,"@KapilSibal Indira Gandhi in 1971 said Garibi Hatao but was Garibi Hatoed?
Rajiv Gandhi in 1985 said only 15ps 0ut of 1 rupee went to the poor? Did he make sure 100% went to the poor when he was PM till 1990?
@anand_srini"
7504,188818,1.58481E+18,2,1,1,@ashoswai Indira Gandhi was muslim only with Hindu surname.please trace the history. Who was firoz khan ??
7505,188819,1.58481E+18,0,0,1,
7506,188820,1.58481E+18,1,0,1,@RedHair120693 @ramprasad_c Irony died 10000000000 times when that sanghi called Indira Gandhi as disaster PM
7507,188822,1.58481E+18,1,0,1,
7508,188824,1.5848E+18,1,0,1,"India had its First Muslim Prime Minister in 1966 as Indira Gandhi
So we have always been pro Minority from Independence
See a single Vote getter Nehru was made PM instead of a Majority to Sardar......
#RishiSunak"
7509,188825,1.5848E+18,2,1,1,"@the_alchemist92 @ramprasad_c Indira Gandhi was a disaster😂 Ramprasaad..Dashrath Prasaad seems to be an alien. The lady who changed the World map, who brought Nixon to knees, who brought Green Revolution, nationalised banks, who made India a nuclear power is a disaster according to this Andh Bhakt..Pity him!"
7510,188826,1.5848E+18,2,1,0,
7511,188827,1.5848E+18,0,0,0,"@Supriya23bh @RahulGandhi #NeverForget October 31, 1984:: the day we lost our Prime Minister &amp; Iron Lady, Mrs Indira Gandhi!"
7512,188828,1.5848E+18,2,1,0,
7513,188829,1.5848E+18,2,1,1,"@PChidambaram_IN Indira Gandhi former Indian Prime Minister was Muslim as she married Feroz Khan, her son Rajiv Gandhi former Indian Prime Minister was also a Muslim as his father was Feroz Khan."
7514,188831,1.5848E+18,2,1,1,"#PrimeMinister
•Maimuna Begam Feroze Jehangir Khan Ghandy aka Indira Gandhi
•Rajiv Feroze Jehangir Khan Ghandy
 
अब भी भीख का कटोरा ले कर असली #minorities का हक मारना चाहते हैं
#shameless 💩 pieces"
7515,188832,1.5848E+18,2,1,1,"@rabfaizann @Iamraje78412219 @sarcar_priyanka You should read the history. When constitution was drafted the country was not secular, to please a particular community Indira Gandhi made amendments in it to make it secular. Abhi ande se nikala nahi hai. History padh na ki madrassa wala gyan."
7516,188833,1.5848E+18,2,1,1,@shadab_chouhan1 @RishiSunak Indira gandhi kya hindu thi? Rajiv gandhi kya hindu tha? Baat karta hai!!!!
7517,188834,1.5848E+18,2,1,1,"@kumar_potteti It took #British 200 years to accept @RishiSunak as #PM that too as a compulsion to bell the economic cat. #SoniaGandhi is dynast, #RajivGandhi a nonentity made PM after #IndiraGandhi, were there no #Congress leaders? @INCIndia"
7518,188835,1.5848E+18,2,1,1,
7519,188836,1.5848E+18,1,0,1,"@eldhogeorge15 @yvnkishore @shashank_ssj @sunny_hundal Moopanar almost made it in 1998 but one of his own allies backstabbed him. And mind you, it was Tamil Nadu K Kamaraj, who was instrumental in making Indira Gandhi the Prime Minister. In return, Mrs Gandhi gifted him imprisonment!"
7520,188837,1.5848E+18,2,1,1,@ashoswai Indira Gandhi was technically muslim after marriage with Feroze Khan. She just chose to keep Gandhi surname for political benefits.
7521,188838,1.5848E+18,1,0,0,
7522,188839,1.5848E+18,0,0,1,"But these hypocrites are forgetting one thing that there is already a minority prime minister in India, (Manmohan Singh) andand technically Indira Gandhi and Rajiv Gandhi were also from minority community because indira husband was Firoz Jahangir, yes,"
7523,188840,1.5848E+18,1,1,1,"@_sabanaqvi Our first PM Jawarharlal Nehru was Muslim as you and all in India know.Indira Gandhi and Rajiv Gandhi were also muslims.
AKJ Abdul Kalam ji was the President of India ,MMS a Sikh was the PM for two terms so what the hell r u yapping about."
7524,188841,1.5848E+18,0,0,1,@ramprasad_c Hilarious... Indira Gandhi remains India's bravest PM and MMS the pm who delivered highest growth... Whether you like it or not figures speak
7525,188842,1.5848E+18,2,1,1,"We had 3 PM of Muslims &amp; 1 of Sikh. Nehru, Indira Gandhi &amp; Rajiv Gandhi were all Muslims though they kept their surname as Gandhi. Changing one's surname does not change their religion. MMS was a Sikh PM. I hope PC &amp; Taroor knows this. Just want to divide the country in religion."
7526,188844,1.58479E+18,1,0,1,@ashoswai Who as Indira Gandhi married to? What was his religion? Thus what was Indira &amp; Rajiv's religion?
7527,188845,1.58479E+18,2,0,1,
7528,188848,1.58479E+18,2,1,1,"@maidros78 Indira Gandhi was married to a Muslim
She was refused darshan in tirupathi
We did have a Muslim PM"
7529,188849,1.58479E+18,0,0,1,"As some rejoice #RishiSunak becoming the PM of UK, do celebrate that our India -gave her citizens universal adult franchise &amp; the world the 2nd woman PM, Smt Indira Gandhi, before many western countries. In 2004, India elected Dr. Manmohan Singh a minority born in Pakistan as PM."
7530,188850,1.58479E+18,1,1,1,@one_by_two India already had an Italian PM. She has been the third longest serving prime minister after Jawaharlal Nehru and Indira Gandhi from 2004-2010.
7531,188851,1.58479E+18,1,1,0,@JhaSanjay Technically Indira Gandhi was an minority as she had married someone from minority and was elected to prime minister…touchy isn’t it 😂
7532,188852,1.58479E+18,2,1,1,
7533,188853,1.58479E+18,0,0,0,"@sunandavashisht Indira Gandhi - first female Indian PM in 1966

Margaret Thatcher- first female British PM in 1979

@ShashiTharoor"
7534,188854,1.58479E+18,0,1,1,@one_by_two Was Rajiv Gandhi born in Italy or Mrs. Indira Gandhi was born in Italy?
7535,188855,1.58479E+18,2,1,1,@iKamalVeda Indira Gandhi was Muslim when she sworn in as a prime minister of India as per Indian law / constitution...
7536,188857,1.58479E+18,2,1,0,@rabfaizann @Iamraje78412219 @sarcar_priyanka sickular bullshit. it was added by Indira Gandhi. but India is not secular at all! It IS a Hindu nation. because the government controls almost all Hindu temples. does it control any mosque or church? NO. so India is a Hindu nation. period.
7537,188858,1.58479E+18,0,0,1,"@sunny_hundal Indira Gandhi 17 years PM
Rajiv Gandhi 5 years PM
Sonia Gandhi 10 year super PM
These were the Muslim PM India has had."
7538,188860,1.58479E+18,2,1,1,@ShashiTharoor @RishiSunak Nos.of Muslim PM in india.1. Jawaharlal Nehru 2. Indira Gandhi 3. Rajeev Gandhi 4. V.P. Singh 5. Soniya Gandhi (Manmohan Singh). Indian first PM is Muslim ie Nehru. They all are of Muslim mantality not Hindu.
7539,188861,1.58479E+18,2,1,1,"@laksr_tn Indira Gandhi congress party prevented

Daleet:  Babu Jagjivan ram as PM of India 

Menaka Gandhi published nффd pictures of his son with actress in new Delhi newspapers"
7540,188863,1.58479E+18,2,1,0,"@shadab_chouhan1 @AmanChopra_ Indira Gandhi married to Firoze khan so logically Indira is the muslim PM of India. MMS was the mist minority PM even less than muslims. APJ was Muslim president and Hamid was Muslim VP for 10 years..
Any hindu CM of JK after independence?"
7541,188864,1.58479E+18,1,1,1,"@ShashiTharoor @RishiSunak LOL Why not a Jain PM ?  
We had two Parsi PMs , Sikh PM and a secret Italian PM what more do we want. 
There are other minorities
Indira Gandhi and Rajiv Gandhi were Parsis I think after Indira Gandhi married Feroze Jehangir Ghandy"
7542,188865,1.58478E+18,0,0,1,"@KanchanGupta What majority you are talking about,congress had 404 loksabha seats in 1984 in the aftermath of Indira Gandhi's death what do u say about that?"
7543,188866,1.58478E+18,2,1,1,"@JhaSanjay India already has Indira Gandhi Khan and Rajiv Gandhi Khan as Muslim PM. They were responsbible for Kashmir, operation bluestar and 1984 genocide"
7544,188867,1.58478E+18,2,1,1,"@PS40144590 @_sabanaqvi Indira Gandhi Khan, Rajiv Gadhi Khan were muslim PM"
7545,188869,1.58478E+18,2,1,1,"@imvkaneriya @hdS_29 @MadanKandal3 @t_d_h_nair She was married to Mr. Rajeev Gandhi and Mr. Rajeev was son of Mrs. Indira Gandhi. 

Bhartiya Sanskriti mein Betiyan Sasural mein rehti hai. Aur Manayata ke anusaar Sasural se unki arthi uthati hai. 

Aapke yahan Betiyan Shaadi ke baad Mayake hi rehti hai kya?

Eat some Almonds."
7546,188870,1.58478E+18,0,1,1,@KapilSibal Indira Gandhi  said Garibi Hatowo in 1971. Its still hapenning after 50 years.
7547,188871,1.58478E+18,2,1,1,"@ashoswai Indira Gandhi (wife of a Muslim), Rajiv Gandhi are muslims. Manmohan Singh is from minority (unlike vote bank politics, there are several religions recognized as minority as constitution)"
7548,188872,1.58478E+18,2,1,1,"@ShashiTharoor @RishiSunak Nehru, Indira Gandhi, Rajeev Gandhi are all muslims who have been PM of India and not even done a single good thing for my Hindu country Bharath. In any ways in Bharat there will be only Hindu PM for sure. I dont want a jihadi to br my PM anymore."
7549,188873,1.58478E+18,0,0,1,@PChidambaram_IN Get your facts right. @KamalaHarris is a #Christian a majority in #USA. #India has had more #minority leaders in seats of power than any other country in the world including #IndiraGandhi #RajivGandhi #SoniaGandhi etc. etc.
7550,188875,1.58478E+18,1,1,1,"@sardesairajdeep India has been diverse since ages - Rajiv Gandhi ( Muslim pm), manmohan singh ( sikh) , modi ( dalit , obc) , indira Gandhi ( furst lady pm) - Isn't this diverse? Also read President's name, which is highest constitutional post .."
7551,188876,1.58478E+18,1,1,1,"Desh ki seva karte kuchh vigna santoshiyo nein jan leli , o bhi ek hindustani tha, Indira Gandhi ki desh seva kartein unki Jaan unka bhi murder ek hindustani nein kiya , Rajiv Gandhi ka bhi berahemisein khun kiya Rajiv Gandhi ka sarirka chhinna bhinna chithade hal kardiya vo bhi"
7552,188879,1.58478E+18,1,1,1,"@NAN_DINI_ @sunny_hundal By the way , Indira Gandhi was a Muslim , her husband was some firoze Gandhy"
7553,188880,1.58478E+18,1,1,1,"@ashoswai Manmohan singh- sikh
Indira Gandhi- parsi 
India he ye Bhaijan kisi din Muslim bhi ban jayega !"
7554,191752,1.58588E+18,1,0,1,"@AsianetNewsSN @JurnoAjit @natusuvarna @AsianetNewsSN request you host program on our Ex PM, Nehru ji, Smt. Indira (Firoz) , Rajiv Gandhi roots. We are confused all these people of which origin? Please bring it on Left Right Centre in Mr Ajit"
7555,191753,1.58588E+18,0,0,1,@Live_Hindustan Gandhi ji
7556,191771,1.58588E+18,0,0,1,"@Profdilipmandal Waise hi Jaise Gandhi Nehru Ambedkar bach gaye…. Warna bhagat Singh, bose, Azad ka sabne haal dekha hai"
7557,191775,1.58588E+18,2,1,1,
7558,191778,1.58588E+18,0,0,1,"@drshamamohd Shama, you are exactly how the enemies of the country think.

Wasn't Nehru against the south Indians because he let Delhi be the capital of India? 

Did not Rahul Gandhi run to waynad because he wanted to take revenge on Amethi?"
7559,191803,1.58588E+18,0,0,1,"@JhaSanjay UPI ko to nehru ji ne launch Kiya tha.
Express way bhi nehru/Indira kaal mein Bane.
Article 370 to Rahul Gandhi ne hatwaaya. 😂😂😂"
7560,191904,1.58587E+18,1,0,1,"great Patriot, even greater than Gandhi and Nehru. Like Netaji Subhas Bose, Modiji is working day and night to build our nation in every direction, like
"" Make In India"" projects. Shame on our all opposition parties, specifically Mamta, Sonia &amp; Kejriwal."
7561,191922,1.58587E+18,2,1,1,@drshamamohd Nehru was a biggest scam happened with Bharat/India and forced upon us by Gandhi.
7562,191932,1.58587E+18,0,0,1,@Live_Hindustan Mahatma Gandhi ji ki
7563,191939,1.58587E+18,0,0,0,
7564,191967,1.58587E+18,0,0,0,"@ManishTewari @ArvindKejriwal I think after Gandhi , it has to be Nehru.  Ambedkar , Sardar etc would come only after him."
7565,191974,1.58587E+18,0,0,1,"@SudhanshuTrived Islamic phobia and Nehru, Gandhi phobia से कब बाहर आओगे। कभी तो ढंग की बात करो। ४० महीनों में क्या कर लिया? और बिगाड़ दिया।"
7566,191989,1.58587E+18,1,1,0,"@ramgurgaon @Jairam_Ramesh @prettypadmaja @sardesairajdeep @ShashiTharoor @INCIndia @AmitShah @nsitharaman @DrSJaishankar Not that the slave doesn’t know it. It has become an addiction of these sycophants to keep deifying Nehru Gandhi family. And they wanted to ram the same habit down our throats through their propagandist text book, typical commie style!"
7567,191998,1.58587E+18,0,0,1,@drajoykumar What is wrong in that? At least they were not corrupt like Congress leaders and Nehru-Gandhi family who names every assets in India in their names. They awarded Bharat Ratna to themselves.
7568,192055,1.58586E+18,1,0,1,
7569,192102,1.58586E+18,0,0,0,
7570,192103,1.58586E+18,1,0,1,
7571,192129,1.58586E+18,2,0,0,"@drshamamohd Nehru was a self serving, British loving, bowing and a selected PM who became PM because of Gandhi. No patriotic would let a Union Jack Flag furl during India's Independence day so as to not offend British sentiments. Learn the true history of your land first and then tweet."
7572,192167,1.58586E+18,2,1,0,"@dutt_indiafirst @amitmalviya It is written fact. Forget WhatsApp , 1947 there was No WhatsApp &amp; Historians never used WhatsApp. Being Muslim Nehru always favoured his cousin Sheikh Abdullah &amp; Jinnah at time of Bifurcation which happened with the consent of Gandhi who should have been killed in 1942 itself."
7573,192196,1.58586E+18,0,0,1,"@Akhlesh06776135 Indian Passport me Ashok chinha ke saath jisko chahiye unhe Govt ko  extra fees deke Gandhi , Nehru , Kejriwal , Lalu , Mamata , Rahul , Priyanka , Anna Hazard , Akhilesh , Mayawati , Owaisi  Jisko marzi Tasbeer chhapne do .

Rewadiwal jaise ki hawa nikal jayegi ."
7574,192222,1.58586E+18,0,0,1,@Live_Hindustan Gandhi ji ki
7575,192224,1.58586E+18,0,1,1,"@khanthefatima @thewire_in Wire story of Jan 2022 saying BJP uses Tek Fog to target opponents has been pulled down

-- Rahul Gandhi tweeted Wire's accusation

-- Editors Guild asked for Supreme Court probe

-- Bloomberg &amp; Washington Post quoted this accusation

Can all this misinformation be corrected now?"
7576,192347,1.58585E+18,1,1,1,"@krishnadsd1966 @SowdhaMani7 அடுத்த பிரதமர் Rahul Gandhi தான்..
அடித்து சொல்லும் பன்னாட்டு கருத்து கணிப்பு
360 seats confirm....
Congress கூட்டணி அரசு அமையும் 💥💥💥"
7577,192348,1.58585E+18,0,0,1,@Live_Hindustan Gandhiji he thik hai. Gandhi se koyee mahan atma koyee paida hogi tab vichar hoga. Bematalab ki bate karana thik nahi hai
7578,192349,1.58585E+18,0,0,0,@BJP4India Nehru was right hand man of Gandhi. He couldn't have done anything without blessings of Gandhi. Both orchestrated long drawn plan (Jinnah was a catalyst) to divide country and appoint Jawahar as first PM of Independent India. BJP has no guts to speak anything against MK Gandhi.
7579,192350,1.58585E+18,0,0,1,@TheRealSnehaa Rahul Gandhi ji KO 🙏🏻🙏🏻
7580,192353,1.58585E+18,1,1,1,"@AAPEyes @OhSakshiSakshi Of course evangelical Christians don’t like modi, they’d prefer someone Christian like Rahul Gandhi"
7581,192355,1.58585E+18,1,0,1,"@PandaBhai88 Satyendra Jain ko kuchh dino ke liye bahar nikal ke Gujrat me ghumao , Rahul Gandhi , Laloo , Soniaji bhi to ghum rahi hai .😀"
7582,192356,1.58585E+18,1,1,1,@Ikangana_In हिटलर ?
7583,192358,1.58585E+18,1,1,1,"@a_srinidhi @hpnadig @nivedithapanda1 It is available in gandhi bazar, jayanagara market, malleshwara, etc everywhere. We typically use ಮಾವಿನ ಶುಂಠಿ mainly in ಉಪ್ಪಿನಕಾಯಿ afaik."
7584,192360,1.58585E+18,0,0,0,"@amnesty These calls “Vandalism” not “protest”. You can protest without riot or vandalism and still achieve prime success. See Gandhi’s peaceful protest or in the recent days, the Farmer protest in northern India."
7585,192363,1.58585E+18,0,0,1,"@beingarun28 Prime Minister, GANDHI, घराण कभी खुर्ची का पीछे नाही भागे है, ना कभी भगेगा. 
देश के जनता RAHULJI को ऊस खुर्ची पे बिटा देंगे.
Jai hind.
Next PM of the INDIA 🇮🇳
RAHUL GANDHI. 🌹🙏"
7586,192364,1.58585E+18,1,0,0,@harshmadhusudan Gandhi on currency is unwittingly ironic.
7587,192366,1.58585E+18,0,1,1,
7588,192367,1.58585E+18,0,0,1,Virtual reality 😇
7589,192369,1.58585E+18,2,1,0,@harsi_gandhi either that’s a girl who’s never had any outside interaction or a very gay man
7590,192370,1.58585E+18,0,1,1,
7591,192372,1.58585E+18,0,0,0,@dudeitsokay Will only believe if you stop brushing
7592,192373,1.58585E+18,0,0,0,@Bkrs_Rakshith India need well educated PM. @Bkrs_Rakshith sir.
7593,192375,1.58585E+18,0,0,1,"@vinodkumar1288 🙏🙏🙏🙏🙏🙏
millennium of the best video 
dhanya ho aap jo aapne ye video share Kiya 🙏🙏🙏🙏🙏
dhanyawad aapka"
7594,192376,1.58585E+18,1,0,0,@dudeitsokay The is so generic how would I know it’s for me
7595,192379,1.58585E+18,2,1,1,"@TheLallantop @ArvindKejriwal Kyo ji' Gandhi ji ne tera baap maara h kya bhdwe;maderchod rndwe ;bsdk! 
India me asaanti phelana chahta h"
7596,192380,1.58585E+18,1,1,1,"@Live_Hindustan Laxmi,Ganesh &amp; Mahatma gandhi ji ka"
7597,192381,1.58585E+18,0,0,1,"@Kareena_Kpn1 Rahul Gandhi jindabad,Jay congress"
7598,192383,1.58585E+18,0,0,0,"QUOTES TO GIVE YOU STRENGTH : ""When I despair, I remember that all through history the way of truth and love have always won. There have been tyrants and murderers, and for a time, they can seem invincible, but in the end, they always fall. Think of it – always."" - Mahatma Gandhi"
7599,192384,1.58585E+18,0,0,1,@RahulGandhi RAHUL GANDHI JINDABAD. CONGRESS PARTY JINDABAD
7600,192385,1.59E+18,0,0,1,
7601,192387,1.58585E+18,0,0,0,You must be the change you want to see in the world.- Mahatma Gandhi #leadership
7602,192389,1.58585E+18,1,1,1,@Live_Hindustan Apna photo dekhna chahta hoon kyonki sbhi apne ke chkkar me lge phle Gandhi jaisa ban dikhao
7603,192392,1.58585E+18,0,0,1,JIN singing in English……*dead* #TheAstronaut is that chris martin singing background vocals??? *dead* @coldplay @BTS_twt @bts_bighit @sillypak @TheJose8A
7604,192394,1.58585E+18,0,1,1,
7605,192395,1.58585E+18,0,0,1,@dudeitsokay Now kya hoga
7606,192397,1.58585E+18,0,0,1,
7607,192400,1.58585E+18,1,1,1,@KyunKyaKaisai @elonmusk Bhai ye ek tarah se Paise wala Subrahmanyam Swami hai. Kisi bhi taraf ja sakta hai 🤣🤣
7608,192401,1.58585E+18,0,0,1,"@RAJU_GURJAR_047 @Devi_lal_Barmer @QamarAnchor Samrat vikramaditya, Samrat Ashok , Chola rajas , Mahrana pratap , mata ahilya , rani lakshmibai , sardar patel , veer savarkar, magal Pandey , atal bihari, ambedkar etc sabk note me chhapo har sal ki alag series ho ya gandhi ko bhi hta diya jae kisi bhi neta ki tasveer na ho"
7609,192402,1.58585E+18,2,1,1,
7610,192404,1.58585E+18,0,0,0,"@shaandelhite This is the victory Mahatma Gandhi spoke about- ""First they ignore you, then they laugh at you, then they fight you, then you win."""
7611,192405,1.58585E+18,1,1,1,
7612,192406,1.58585E+18,0,1,0,
7613,192408,1.58585E+18,0,0,1,@Live_Hindustan Gandhi ji ki Jay Hind Jay Bharat
7614,192409,1.58585E+18,1,1,1,"Desh ki media kisi bykti bishes ki mhima mndl ka gud gan  krne ko samachar Desh ko btka  rha  hai our Rahul Gandhi Gandhi ka bhart jodo yatra in ghtiya media kae liye koi samachar nhi hai  ajj tkk news channels  kewal aik bykti bykti ko samachar bna rha hai bhart jodo koi 
Nhi"
7615,192411,1.58585E+18,1,1,1,"@sunitarora @svaradarajan Anyways against any person or God on currency notes, even did not like MKG making the place.
Hope this congi piddi have shared modified formula where replacing some constant/variable with G which stands for GANDHI brand name !!!
@KanchanGupta @ShivAroor @TweetAbhishekA"
7616,192414,1.58585E+18,1,1,1,
7617,192416,1.58585E+18,0,1,1,@Dhimahi11 Haan kafi ache hote hai
7618,192419,1.58585E+18,1,0,1,"@drshamamohd Con_gress spread that fake news and patriotic indians believed that🙏that was the downward turning point for India. Anyway, we also believe that Rahul Gandhi is graduate and postgraduate from Oxford, Cambridge, MIT, IIT, IIM...and yes we know Modi,s education and his abilities."
7619,192420,1.58585E+18,1,1,0,"Do remember Ukraine and Myanmar peoples ' tears  

The enemy looks down on you,  laughs at you,  tramples you.  But you win. 
    Gandhi"
7620,192422,1.58585E+18,1,0,1,"@elonmusk Elon bhai Dil ke bahut achhe insaan hain, kabhi kabhi gussa kar jaate hain bas, gusse mein Parag ko nikaal diya, lekin khud baahar tak drop karne aaye. Elon bhai parody walon ko Twitter se nahi nikalenge, ye Elon bhai ki Duniya hai, hum sirf isme jee rahe hain. 🙏🙏🙏"
7621,192423,1.58585E+18,0,0,1,"@anjitagsteam @anjisalvacion “Live as if you were to die tomorrow. Learn as if you were to live forever.” — Mahatma Gandhi

Anji Salvacion
#AnjiSalvacion ||@anjisalvacion"
7622,192424,1.58585E+18,0,0,0,@IamKunalRay so cute
7623,192425,1.58585E+18,2,1,1,"@amar1301 @AnumaVidisha rahul gandhi ke ac ka audit karna padega
bahot sare bangladeshi, aru pakistani bhare pade hai"
7624,192426,1.58585E+18,2,1,0,"@RahulGandhi Congress is not a political party.. It is a INC Pvt. Ltd. made by royal Gandhi family for loot people and build new scams.. @RahulGandhi @INCIndia @INCMaharashtra 

@BJP4India @BJP4Maharashtra"
7625,192427,1.58585E+18,0,0,1,@SatyaranjanBith @otvkhabar For Rahul Gandhi is fit.
7626,192428,1.58585E+18,0,0,1,@paneerchillli Baat to sahi hai
7627,192429,1.58585E+18,0,0,0,@Velvetyvirgo This is my 20 th house.
7628,192430,1.58585E+18,2,1,0,@AhadReh74509695 @Zarasdusra @EssKay67357853 @Khurram_zakir Had this pedo Baldy been my forefather then I would be sitting in the US or the UK in some luxurious  manson. must be yours since the pic triggered you.
7629,192431,1.58585E+18,2,1,1,"@AudaciousQuest_ Only contender for kejriwal is Rahul Gandhi.
He is biggest disaster than anybody and everybody."
7630,192436,1.58585E+18,0,0,1,@Live_Hindustan Gandhi ji ka hi photo Rahna chahiye.
7631,192437,1.58585E+18,1,1,1,
7632,192438,1.58585E+18,0,0,0,@The_Guild_Art sounding interesting
7633,192439,1.58585E+18,0,1,1,@RahulGandhi Jay Ho congress Bhai Rahul Gandhi jindabad
7634,192441,1.58585E+18,2,1,1,@mkatju bhagwan ko pairon mei maat rooloo gandhi ka to koi chakkar nhi
